chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr7	5895000	5900000	chr7	6160000	6165000	0,0,0	2.6647553	1.0	1.5743399	0.6789988	1.3311398	2.009376	0.45728767	2.6129305
chr7	92320000	92325000	chr7	92680000	92685000	0,0,0	2.7284617	0.9807036	1.8020371	1.2683624	1.4604924	2.8208117	0.61003876	3.9482448
chr7	121390000	121395000	chr7	121635000	121640000	0,0,0	3.5850613	0.9844933	1.9699878	1.4478701	2.20919	2.87992	0.7676591	4.166916
chr7	38440000	38445000	chr7	38690000	38695000	0,0,0	3.1426477	0.98044866	2.1998603	0.87698376	1.4060824	3.1555784	0.6775881	3.9351194
chr7	123735000	123740000	chr7	124495000	124500000	0,0,0	3.5132651	0.9985707	1.5272206	3.2353582	4.168875	3.675343	1.4013896	6.551217
chr7	151930000	151935000	chr7	152395000	152400000	0,0,0	2.058237	0.9782452	1.2674128	1.0766876	1.7599865	2.871261	0.8188247	3.8283165
chr7	142570000	142575000	chr7	142910000	142915000	0,0,0	4.3632407	0.99303246	2.1160944	2.477899	2.75808	2.7644348	0.951938	4.9670115
chr7	81120000	81125000	chr7	82355000	82360000	0,0,0	6.525473	0.99975765	3.3327923	3.6035845	4.563173	5.12274	1.2955214	8.325926
chr7	112185000	112190000	chr7	113060000	113065000	0,0,0	3.7176511	0.99348396	1.7674472	2.4627485	2.8947835	2.844904	1.3004701	5.0340137
chr7	26230000	26235000	chr7	27190000	27195000	0,0,0	6.3007507	1.0	2.994295	2.7524598	3.3471982	3.3139575	1.3622634	5.7605886
chr7	7685000	7690000	chr7	8005000	8010000	0,0,0	2.0847764	0.94583356	1.3457358	0.88805467	1.1711336	2.126614	0.5595371	2.9159958
chr7	39615000	39620000	chr7	40085000	40090000	0,0,0	3.0367188	0.96305686	1.7548207	1.2659405	1.5428051	2.173437	0.6876781	3.2987175
chr7	45190000	45195000	chr7	45300000	45305000	0,0,0	4.0115614	1.0	2.0453742	1.3475437	1.8691156	2.1226242	0.57234764	3.3204408
chr7	140510000	140515000	chr7	140715000	140720000	0,0,0	3.1711757	0.9768399	1.8083352	1.3474886	1.8549268	2.5679483	0.7248194	3.765716
chr7	152035000	152040000	chr7	152400000	152405000	0,0,0	3.191273	0.9956884	1.4339774	2.7307587	3.3212333	3.0196686	1.0602962	5.4470096
chr7	81135000	81140000	chr7	81645000	81650000	0,0,0	4.853619	0.9990534	3.30096	2.2061043	2.3775098	5.0023785	1.4900676	6.96336
chr7	155205000	155210000	chr7	155565000	155570000	0,0,0	2.898692	0.9682973	1.5169923	1.5995853	1.7709943	2.0298574	0.61194855	3.451711
chr7	98060000	98065000	chr7	98435000	98440000	0,0,0	7.109297	0.99998486	3.9143429	4.6373005	5.476509	6.979083	1.9999552	11.101128
chr7	127985000	127990000	chr7	128025000	128030000	0,0,0	2.2067933	0.9322302	1.520925	0.6369302	0.9887916	2.1257575	0.2742956	2.6919174
chr7	355000	360000	chr7	820000	825000	0,0,0	3.0821357	0.99019045	1.9509698	1.6500974	2.9948473	5.194517	0.85170406	6.6612697
chr7	95545000	95550000	chr7	96660000	96665000	0,0,0	3.7736166	0.9994621	2.2401943	2.9433491	3.3085148	4.9124107	1.4742361	7.528721
chr7	81665000	81670000	chr7	82230000	82235000	0,0,0	3.7115602	0.9992024	2.437814	1.84617	2.9026814	5.4936	0.90224916	7.1346393
chr7	81800000	81805000	chr7	82205000	82210000	0,0,0	2.548972	0.9919191	1.5664713	1.7493207	2.0275073	3.2638013	0.7797773	4.8187532
chr7	51225000	51230000	chr7	51435000	51440000	0,0,0	4.9611497	1.0	2.467837	2.2082014	2.6003885	2.7546759	1.0362507	4.7175217
chr7	28960000	28965000	chr7	29445000	29450000	0,0,0	5.1700993	0.9995652	3.1798418	2.5423117	3.3852148	5.4815235	1.5575594	7.741356
chr7	123775000	123780000	chr7	124355000	124360000	0,0,0	2.7063854	0.99001527	1.2757279	2.3553762	2.6277187	2.5135107	1.2632148	4.607178
chr7	14750000	14755000	chr7	15050000	15055000	0,0,0	4.6727095	0.99474835	3.0584903	1.102473	2.2824588	4.2697835	1.0475942	5.2497597
chr7	148400000	148405000	chr7	148660000	148665000	0,0,0	2.843326	0.9539174	1.7416167	1.0875924	1.3194833	2.1108894	0.5451146	3.0776381
chr7	28335000	28340000	chr7	28665000	28670000	0,0,0	2.3270185	0.9431995	1.5400054	0.94492733	1.0433928	2.028572	0.50391585	2.8685074
chr7	95695000	95700000	chr7	96055000	96060000	0,0,0	2.65025	0.9733353	1.4465315	1.5673523	1.7887396	2.2315898	0.816742	3.6247919
chr7	15360000	15365000	chr7	15555000	15560000	0,0,0	2.382004	0.9280823	1.4031334	1.109732	1.1354663	1.6460769	0.60592055	2.6325054
chr7	84670000	84675000	chr7	84815000	84820000	0,0,0	3.9304628	1.0	2.740035	0.854095	1.1232518	2.516745	0.5305142	3.2759407
chr7	106590000	106595000	chr7	106790000	106795000	0,0,0	3.4545426	0.9826121	2.1970434	1.357943	1.6259147	2.845339	0.6854401	4.0523996
chr7	40265000	40270000	chr7	41745000	41750000	0,0,0	3.4823399	0.99441236	2.026785	2.2273893	2.2744017	3.2078395	1.2997867	5.1877413
chr7	112190000	112195000	chr7	112535000	112540000	0,0,0	3.3883274	0.98876464	2.127421	1.5082357	1.8561319	3.1485014	0.72903097	4.4891553
chr7	101920000	101925000	chr7	102030000	102035000	0,0,0	5.0879145	1.0	3.1283514	1.33381	2.275641	3.7041092	0.6401395	4.889718
chr7	35955000	35960000	chr7	36015000	36020000	0,0,0	3.2507946	1.0	1.8170611	1.1260867	1.5310168	2.0377502	0.5104514	3.0387163
chr7	39930000	39935000	chr7	40095000	40100000	0,0,0	2.4832299	0.94451535	1.4212842	1.2146426	1.3250735	1.8122662	0.4964265	2.8919485
chr7	105410000	105415000	chr7	105785000	105790000	0,0,0	2.124094	0.9134475	1.4606649	0.64301205	0.8728135	1.8756915	0.4012091	2.4472578
chr7	121860000	121865000	chr7	122165000	122170000	0,0,0	6.059627	0.99971914	2.867501	4.3087955	4.5773973	4.348518	1.4187269	8.178558
chr7	94900000	94905000	chr7	95095000	95100000	0,0,0	2.6311443	1.0	1.6636347	0.9738984	0.97616786	1.6808395	0.48455477	2.5465271
chr7	129890000	129895000	chr7	130270000	130275000	0,0,0	4.928423	1.0	2.5746815	2.197623	2.4763753	2.8375776	0.91301006	4.7910204
chr7	96735000	96740000	chr7	97460000	97465000	0,0,0	5.130658	0.99993944	3.3503444	3.3522625	3.5900438	6.7331753	1.8464631	9.712964
chr7	89860000	89865000	chr7	90055000	90060000	0,0,0	2.908349	0.96140426	1.3927127	1.5614247	1.8696965	1.8670171	0.55588585	3.2549503
chr7	80540000	80545000	chr7	80790000	80795000	0,0,0	2.6352098	0.9659577	1.5571016	1.2172858	1.552325	2.2984693	0.5675425	3.3805013
chr7	29685000	29690000	chr7	29950000	29955000	0,0,0	2.6035616	0.963876	1.5812849	1.0212473	1.5269258	2.413367	0.57766205	3.3211424
chr7	14425000	14430000	chr7	14725000	14730000	0,0,0	3.4924526	1.0	1.8478869	1.2896657	1.7574115	2.1185806	0.6294264	3.26495
chr7	109485000	109490000	chr7	111365000	111370000	0,0,0	5.2481995	1.0	2.5505753	2.221274	2.6151395	2.664548	1.0299028	4.639014
chr7	55650000	55655000	chr7	56135000	56140000	0,0,0	2.4480355	0.956567	1.539749	1.1244181	1.2563205	2.1373773	0.6715103	3.1368601
chr7	129710000	129715000	chr7	130445000	130450000	0,0,0	3.1684763	0.9953515	1.8180699	2.853613	3.5768287	4.977115	1.5082217	7.5136595
chr7	87535000	87540000	chr7	87735000	87740000	0,0,0	2.2149258	0.9360911	1.468301	0.90055823	0.99845225	1.950086	0.5318696	2.7505822
chr7	25925000	25930000	chr7	26220000	26225000	0,0,0	4.494603	0.99502975	2.3788412	2.2053905	2.7991216	3.3444822	0.9485627	5.3048296
chr7	31020000	31025000	chr7	31160000	31165000	0,0,0	4.8487535	0.99324596	2.3111799	2.4946485	2.8397832	2.7806635	0.84851664	4.998129
chr7	23465000	23470000	chr7	23555000	23560000	0,0,0	2.6516411	1.0	1.7500778	0.8178919	0.9789344	1.8854508	0.3850613	2.6124656
chr7	73830000	73835000	chr7	73985000	73990000	0,0,0	3.1869342	0.9855079	2.2202058	1.1717103	1.4212178	3.1930723	0.73417825	4.234593
chr7	50540000	50545000	chr7	51130000	51135000	0,0,0	2.4919453	0.98087764	1.4970624	1.5147005	1.7112644	2.610907	0.93556297	3.9573073
chr7	17020000	17025000	chr7	17340000	17345000	0,0,0	2.3019154	0.96134645	1.728987	0.607959	0.9612684	2.7130456	0.35422802	3.2534535
chr7	86300000	86305000	chr7	86440000	86445000	0,0,0	2.2541106	0.92980623	1.3777394	0.99583846	1.1160194	1.7715819	0.40809983	2.6567717
chr7	38155000	38160000	chr7	38385000	38390000	0,0,0	3.290129	1.0	2.039411	1.19018	1.3307973	2.1844456	0.7301499	3.2423835
chr7	150590000	150595000	chr7	150680000	150685000	0,0,0	2.7536862	1.0	1.9385015	0.56896174	0.77189946	1.7780595	0.41094568	2.2838032
chr7	45190000	45195000	chr7	45890000	45895000	0,0,0	4.4210787	0.99272674	2.6508632	1.9289936	2.1161444	3.2093973	0.9581687	4.9240584
chr7	13555000	13560000	chr7	14480000	14485000	0,0,0	2.9918857	0.99408025	1.4568985	2.3820236	2.9213982	3.0126371	1.1412128	5.1299915
chr7	18390000	18395000	chr7	18705000	18710000	0,0,0	3.6473017	0.97903275	2.0325074	1.2713797	2.0381606	2.7350802	0.6409085	3.8651958
chr7	132390000	132395000	chr7	133115000	133120000	0,0,0	3.446981	0.9941637	1.5593315	2.443626	3.179877	2.9720788	0.998668	5.1441903
chr7	20020000	20025000	chr7	20220000	20225000	0,0,0	2.8240573	0.9526314	1.5963764	1.2948807	1.4243593	1.8991067	0.8675545	3.0501118
chr7	95140000	95145000	chr7	95315000	95320000	0,0,0	6.190123	0.99813193	4.103855	1.3414907	2.638225	5.091072	0.7774145	6.2835083
chr7	18395000	18400000	chr7	18610000	18615000	0,0,0	2.828675	0.9505614	2.013003	0.74512917	0.98241997	2.3449986	0.4735302	3.0073357
chr7	134115000	134120000	chr7	134285000	134290000	0,0,0	3.693668	1.0	2.2952256	1.2757024	1.5321217	2.5341961	0.5925849	3.668154
chr7	12560000	12565000	chr7	12660000	12665000	0,0,0	3.4607217	1.0	2.056015	1.2001706	1.3088322	1.9430547	0.46838525	3.009873
chr7	32815000	32820000	chr7	33105000	33110000	0,0,0	2.8668785	0.9795592	1.450116	1.9503806	2.0289981	2.156953	0.71680385	3.890625
chr7	7460000	7465000	chr7	7580000	7585000	0,0,0	4.151978	1.0	2.5473049	0.9537761	1.5911217	2.5767298	0.5909561	3.4245307
chr7	6200000	6205000	chr7	6355000	6360000	0,0,0	3.5922813	0.9963235	2.166308	1.8744751	2.540075	3.9401817	1.002854	5.606382
chr7	30840000	30845000	chr7	31155000	31160000	0,0,0	3.8509226	1.0	1.9614011	1.5686667	2.0831282	2.3457918	0.6610682	3.7401624
chr7	121250000	121255000	chr7	121635000	121640000	0,0,0	2.977816	0.9732326	1.7251722	1.2919694	1.7339875	2.4725285	0.7898781	3.620946
chr7	19785000	19790000	chr7	20210000	20215000	0,0,0	5.611866	0.9996025	2.6413314	3.5947537	4.679605	4.6358104	1.3080806	7.831147
chr7	158395000	158400000	chr7	158735000	158740000	0,0,0	2.3260672	0.96618617	1.35509	1.2254589	1.5965579	2.297939	0.9109909	3.3872356
chr7	134310000	134315000	chr7	134625000	134630000	0,0,0	3.1572185	0.98994166	2.0366542	1.3597834	1.8710115	3.3911345	0.7962582	4.599831
chr7	95350000	95355000	chr7	95500000	95505000	0,0,0	8.154491	1.0	4.687144	2.0012016	3.6618621	5.238855	1.2993655	7.0177007
chr7	19790000	19795000	chr7	19985000	19990000	0,0,0	3.0586462	1.0	1.5794187	1.5157158	1.5511395	1.7083054	0.5859124	3.0556083
chr7	129005000	129010000	chr7	129280000	129285000	0,0,0	3.395974	0.97969973	1.6258855	2.0541406	2.1471674	2.071622	0.7378584	3.8975246
chr7	36020000	36025000	chr7	36330000	36335000	0,0,0	3.6582918	0.9981972	2.457301	1.3531716	2.564828	5.1162496	0.7264942	6.319069
chr7	72875000	72880000	chr7	72915000	72920000	0,0,0	2.048335	0.9324028	1.4706174	0.7578619	0.80849755	2.0208127	0.35020092	2.6944678
chr7	107595000	107600000	chr7	107790000	107795000	0,0,0	2.5975718	0.9307709	1.6139418	0.98809946	1.0860875	1.7923001	0.4077333	2.6706107
chr7	30330000	30335000	chr7	30385000	30390000	0,0,0	1.853701	0.91231656	1.3462986	0.61957514	0.7313362	1.8835409	0.35283458	2.4342744
chr7	83580000	83585000	chr7	85470000	85475000	0,0,0	5.1773734	0.99851495	2.1948276	3.6810327	4.0219	3.2409396	1.36184	6.5129685
chr7	29800000	29805000	chr7	29955000	29960000	0,0,0	2.8906455	0.96892595	1.7157571	1.299228	1.5551867	2.3168728	0.46628138	3.4717422
chr7	116570000	116575000	chr7	116760000	116765000	0,0,0	3.7473552	0.98382074	2.158255	1.378335	2.0436645	2.8992674	0.6597084	4.124454
chr7	6700000	6705000	chr7	6735000	6740000	0,0,0	2.2175486	1.0	1.6229275	0.2973967	0.69742715	1.7551646	0.16045088	2.0195174
chr7	42975000	42980000	chr7	43150000	43155000	0,0,0	2.9045007	0.9530506	1.7655703	1.0511488	1.3486669	2.124648	0.46525142	3.0590024
chr7	13315000	13320000	chr7	13930000	13935000	0,0,0	4.056881	0.9891839	2.000548	2.209611	2.4806943	2.5630884	1.0474625	4.527187
chr7	23315000	23320000	chr7	23755000	23760000	0,0,0	3.420953	1.0	1.9789168	1.2963611	1.430305	2.0033953	0.56515324	3.1557162
chr7	130260000	130265000	chr7	130510000	130515000	0,0,0	5.949497	1.0	2.7576673	1.6939467	1.7544885	1.5976707	0.651454	3.1034012
chr7	81870000	81875000	chr7	82110000	82115000	0,0,0	2.1863787	0.95966035	1.3604639	1.1991574	1.2955422	2.1448362	0.5611132	3.2107537
chr7	47475000	47480000	chr7	47865000	47870000	0,0,0	3.1141727	0.99258405	1.6807525	2.3076515	2.3735938	2.8533845	0.9370282	4.90463
chr7	23900000	23905000	chr7	24690000	24695000	0,0,0	2.494074	0.9825334	1.4812119	1.426227	1.855443	2.780126	0.5036089	4.0478835
chr7	42980000	42985000	chr7	43490000	43495000	0,0,0	2.686031	0.9784265	1.8875577	0.84789	1.3581284	3.0830069	0.43227503	3.836687
chr7	128855000	128860000	chr7	129110000	129115000	0,0,0	3.4802752	0.9842906	2.0099604	1.5584947	1.9628037	2.7685978	0.8309923	4.1539264
chr7	80505000	80510000	chr7	80925000	80930000	0,0,0	2.741457	0.98321044	1.5741739	1.5312711	1.9537098	2.726294	0.8158197	4.087424
chr7	120445000	120450000	chr7	120580000	120585000	0,0,0	4.3625712	0.99044806	2.2334862	2.1585994	2.467712	2.7327356	0.8556227	4.6514907
chr7	114170000	114175000	chr7	114280000	114285000	0,0,0	3.0488229	1.0	2.0930045	0.84004974	0.8935006	1.9347738	0.47941685	2.6814847
chr7	23610000	23615000	chr7	23750000	23755000	0,0,0	4.617384	0.99337214	3.4517217	0.67093736	1.6435072	4.4206057	0.40490976	5.0169945
chr7	84670000	84675000	chr7	85385000	85390000	0,0,0	3.3779898	0.9959762	2.146395	1.9228224	2.1809947	3.8069317	1.2014889	5.516107
chr7	122535000	122540000	chr7	122790000	122795000	0,0,0	2.7247186	0.93489075	1.7740717	0.7106388	1.1340202	2.1002932	0.46471608	2.731972
chr7	39620000	39625000	chr7	39785000	39790000	0,0,0	4.606727	0.9948525	2.7302868	1.6392877	2.5342965	3.8126423	0.6530784	5.2697873
chr7	112800000	112805000	chr7	113325000	113330000	0,0,0	2.5468194	0.94541466	1.5824374	1.0484844	1.1964729	1.9763055	0.6210606	2.9082916
chr7	25430000	25435000	chr7	25600000	25605000	0,0,0	3.122797	0.9872733	2.2491019	0.92196274	1.4469872	3.544982	0.3754371	4.364505
chr7	154690000	154695000	chr7	154980000	154985000	0,0,0	2.3485434	0.93155736	1.4143789	0.9102088	1.2117958	1.8729625	0.48384467	2.682037
chr7	24845000	24850000	chr7	25130000	25135000	0,0,0	4.1166725	0.9980404	3.0965476	1.4109182	1.70894	4.9815044	0.9118291	6.2356534
chr7	92240000	92245000	chr7	92680000	92685000	0,0,0	3.8873699	0.9975848	2.442059	1.6212059	2.6904514	4.5855412	0.81434023	6.026613
chr7	81120000	81125000	chr7	81585000	81590000	0,0,0	4.2211504	0.99852794	2.8420403	1.6581221	2.5002542	5.047901	1.105275	6.5217876
chr7	121010000	121015000	chr7	121630000	121635000	0,0,0	3.3917603	0.97462094	2.2568955	1.0961455	1.3728199	2.6998594	0.9065623	3.674211
chr7	35115000	35120000	chr7	35560000	35565000	0,0,0	3.3502812	0.9903763	1.773787	1.6907575	2.5690975	3.141113	0.8791101	4.6440086
chr7	44275000	44280000	chr7	44575000	44580000	0,0,0	2.3131847	0.96048486	1.5345846	1.068719	1.1651195	2.281434	0.6128401	3.2314067
chr7	92250000	92255000	chr7	92460000	92465000	0,0,0	3.0412083	0.9631614	1.8577505	1.1711323	1.4218838	2.260545	0.51051986	3.3015513
chr7	45035000	45040000	chr7	45150000	45155000	0,0,0	2.8175766	0.9465925	1.8750672	0.91288114	1.075047	2.1186576	0.45206076	2.9301076
chr7	112805000	112810000	chr7	113055000	113060000	0,0,0	3.3339214	0.98079246	1.7235252	1.6580906	2.1543374	2.479003	0.7578482	3.952861
chr7	129870000	129875000	chr7	130130000	130135000	0,0,0	4.1914616	1.0	2.9326267	0.887962	0.9912821	2.269198	0.5449927	3.0584974
chr7	113730000	113735000	chr7	114040000	114045000	0,0,0	4.0457544	0.9939678	2.1863427	2.22281	2.5590224	3.1353412	1.222687	5.111172
chr7	87425000	87430000	chr7	87740000	87745000	0,0,0	2.714558	0.96340513	1.6640298	1.1813282	1.4097464	2.2581213	0.62365246	3.3081908
chr7	48000000	48005000	chr7	48145000	48150000	0,0,0	2.7159865	0.9569405	1.8792152	0.7994025	1.1145175	2.4349184	0.47028044	3.1454983
chr7	154715000	154720000	chr7	155145000	155150000	0,0,0	4.263227	0.996418	2.3577912	2.1279726	2.8694391	3.7408893	1.2528752	5.6324205
chr7	123795000	123800000	chr7	124420000	124425000	0,0,0	3.4806921	0.9989062	1.6413671	3.4344149	3.9129467	3.7659771	1.1632369	6.8187904
chr7	21300000	21305000	chr7	21810000	21815000	0,0,0	3.9542327	0.998262	2.3987153	1.9387805	2.937159	4.6322994	1.1820543	6.355659
chr7	80935000	80940000	chr7	81075000	81080000	0,0,0	2.8000345	1.0	1.9641366	0.65262514	0.7633912	1.7560283	0.3618029	2.3361394
chr7	155585000	155590000	chr7	156605000	156610000	0,0,0	3.1846838	0.9921678	1.9523511	1.3148935	2.274961	3.681215	1.0079556	4.850009
chr7	134965000	134970000	chr7	135025000	135030000	0,0,0	2.1301887	0.90283316	1.5065936	0.558507	0.787226	1.8351169	0.26421186	2.3315675
chr7	44280000	44285000	chr7	44500000	44505000	0,0,0	2.5598223	0.9778138	1.6533623	1.2315047	1.4915811	2.7140086	0.58356315	3.8086793
chr7	129465000	129470000	chr7	129650000	129655000	0,0,0	3.818177	0.9889914	2.3003702	1.5726776	2.0146596	3.1116061	0.738191	4.509542
chr7	45955000	45960000	chr7	47130000	47135000	0,0,0	3.9439821	0.9984096	2.207024	3.5150433	4.242171	5.594274	1.424988	8.718757
chr7	70320000	70325000	chr7	71200000	71205000	0,0,0	4.6568646	0.9998402	2.9857776	2.9450395	3.429284	6.1245804	1.5024626	8.7423935
chr7	97125000	97130000	chr7	97465000	97470000	0,0,0	3.6938624	0.9918446	1.9256779	2.1382701	2.5281386	2.9088886	0.7256596	4.8095737
chr7	44110000	44115000	chr7	44235000	44240000	0,0,0	3.1439466	0.97042286	1.9918035	1.213639	1.4093735	2.442329	0.5544957	3.521119
chr7	18715000	18720000	chr7	19480000	19485000	0,0,0	1.9744897	0.9539568	1.3242005	1.0407125	1.0638438	2.1534169	0.5373367	3.0784945
chr7	137590000	137595000	chr7	137690000	137695000	0,0,0	4.676347	1.0	2.6183405	1.5508378	2.1733205	2.9096913	0.5585579	4.2882137
chr7	36715000	36720000	chr7	37240000	37245000	0,0,0	2.9487534	0.98293686	1.8747904	0.8100889	1.9118136	3.351179	0.6437802	4.0712576
chr7	81135000	81140000	chr7	82235000	82240000	0,0,0	4.56198	0.99745876	2.6298478	2.4268775	2.7410755	3.8184886	1.45952	5.975713
chr7	50525000	50530000	chr7	50745000	50750000	0,0,0	2.8464758	1.0	1.8886178	0.89165616	0.93824106	1.8397696	0.35553446	2.6323528
chr7	37270000	37275000	chr7	37880000	37885000	0,0,0	4.3857584	0.9955418	2.2597048	2.6185205	2.7912078	3.085997	1.2566156	5.413571
chr7	10970000	10975000	chr7	11245000	11250000	0,0,0	2.2662225	0.92833424	1.5002564	0.71534514	1.0344414	2.0001533	0.43552363	2.6360157
chr7	154980000	154985000	chr7	155140000	155145000	0,0,0	3.054223	1.0	1.7376652	1.1245211	1.4350777	1.9658877	0.43565542	2.965462
chr7	16150000	16155000	chr7	16600000	16605000	0,0,0	4.135277	0.99534917	2.418981	2.3103232	2.3280895	3.3176508	1.1270463	5.3712716
chr7	27175000	27180000	chr7	27210000	27215000	0,0,0	2.4956725	1.0	1.7553324	0.5279752	0.66459835	1.5340462	0.24815953	2.0033574
chr7	84815000	84820000	chr7	85175000	85180000	0,0,0	2.448719	0.97042304	1.5134245	1.1040163	1.5494015	2.539776	0.5817134	3.5211241
chr7	50245000	50250000	chr7	50485000	50490000	0,0,0	3.1511607	0.9809414	1.5658698	1.952307	2.137173	2.2252638	0.69892436	3.9606478
chr7	117380000	117385000	chr7	117740000	117745000	0,0,0	2.6615472	0.98195887	1.3761092	1.9876336	2.0364323	2.2487307	0.80449677	4.015516
chr7	92870000	92875000	chr7	93705000	93710000	0,0,0	3.1706986	0.9724221	1.921614	1.3103943	1.5552795	2.4263182	0.5683162	3.591113
chr7	78000000	78005000	chr7	78270000	78275000	0,0,0	10.340742	1.0	3.5924275	5.0592923	6.903846	4.754282	2.721418	9.2514305
chr7	139475000	139480000	chr7	139700000	139705000	0,0,0	2.4657845	0.96981	1.5620636	1.0834535	1.4629428	2.5375376	0.5123876	3.5006075
chr7	129880000	129885000	chr7	130510000	130515000	0,0,0	2.4639661	0.9707323	1.5576522	1.4688303	2.3610384	4.0802984	0.7650551	5.3859253
chr7	114055000	114060000	chr7	114290000	114295000	0,0,0	3.4603486	0.97132087	2.5761645	0.87983096	0.97819483	2.769881	0.60436904	3.5519528
chr7	50140000	50145000	chr7	51225000	51230000	0,0,0	3.0814843	0.9911855	1.9450575	1.6365738	1.9083794	3.277112	0.8391198	4.731844
chr7	123435000	123440000	chr7	123505000	123510000	0,0,0	2.28772	1.0	1.6701362	0.4817129	0.63310957	1.6437719	0.3189704	2.0719612
chr7	129310000	129315000	chr7	129645000	129650000	0,0,0	3.265318	0.98450494	2.1153626	1.2514685	1.667605	3.055249	0.86997724	4.1676655
chr7	83605000	83610000	chr7	83815000	83820000	0,0,0	3.8313537	0.98744184	1.8065611	2.1397395	2.5451283	2.4758484	0.92695856	4.377839
chr7	11465000	11470000	chr7	11865000	11870000	0,0,0	4.2334094	0.99648947	2.0346014	2.885221	3.144757	3.087935	1.0630143	5.6525755
chr7	99170000	99175000	chr7	99670000	99675000	0,0,0	3.2298677	0.9785835	1.6034633	1.5995822	2.2246592	2.4221432	0.80898184	3.843994
chr7	25920000	25925000	chr7	26535000	26540000	0,0,0	3.191417	0.97561246	1.7433671	1.6873084	1.7894619	2.2142394	0.752692	3.7140691
chr7	81810000	81815000	chr7	82345000	82350000	0,0,0	3.8040552	0.9944551	1.5300388	3.1437871	3.2808485	2.400939	1.1445956	5.1954165
chr7	98055000	98060000	chr7	98380000	98385000	0,0,0	2.5831256	0.9648656	1.84445	1.1231925	1.7478044	4.170186	0.5363784	5.168579
chr7	37950000	37955000	chr7	38385000	38390000	0,0,0	4.5507255	0.9920885	2.235806	2.52452	2.5846806	2.595925	0.98417306	4.8399425
chr7	107385000	107390000	chr7	107515000	107520000	0,0,0	3.4391837	1.0	2.2484665	0.78598934	1.4015318	2.6185813	0.5176593	3.3172386
chr7	4720000	4725000	chr7	4785000	4790000	0,0,0	2.0099294	0.90034246	1.3461553	0.74031687	0.8198962	1.6481953	0.26694843	2.3062546
chr7	81675000	81680000	chr7	82120000	82125000	0,0,0	3.0434904	0.9831502	1.6696432	1.7413638	2.0097337	2.5359602	0.7361343	4.083839
chr7	26725000	26730000	chr7	27180000	27185000	0,0,0	6.7249846	0.99971086	3.3714375	3.7996373	4.4499736	4.7719574	1.5177909	8.149413
chr7	107105000	107110000	chr7	107365000	107370000	0,0,0	3.9856856	0.98730713	2.0634887	1.9635108	2.3091452	2.621825	1.3632543	4.367168
chr7	81675000	81680000	chr7	82355000	82360000	0,0,0	5.3712935	0.99984485	2.4035838	4.685427	5.2300396	4.6070266	1.8853137	8.771851
chr7	90330000	90335000	chr7	90665000	90670000	0,0,0	2.845405	0.9478158	1.5825814	1.3557564	1.370091	1.7481642	0.6652177	2.9532812
chr7	103870000	103875000	chr7	104490000	104495000	0,0,0	3.2126608	0.99543744	1.6478885	2.7293935	2.7376268	2.964305	1.0073292	5.3904324
chr7	25930000	25935000	chr7	26095000	26100000	0,0,0	3.234475	0.9648096	2.2134075	0.8978649	1.2021505	2.5492265	0.34847757	3.3473287
chr7	47305000	47310000	chr7	47850000	47855000	0,0,0	3.483851	0.99635345	2.270199	1.3527758	2.3797283	4.412086	0.7382175	5.6145535
chr7	17735000	17740000	chr7	18380000	18385000	0,0,0	5.0351987	0.9998216	2.6966121	4.004161	4.262384	5.073059	1.3574249	8.632313
chr7	25930000	25935000	chr7	26400000	26405000	0,0,0	6.822315	0.9999316	3.909937	3.0044417	4.8951306	6.920394	1.4958547	9.591008
chr7	106415000	106420000	chr7	107370000	107375000	0,0,0	3.2104793	0.9765016	1.5971651	1.8414431	2.0246537	2.1143732	1.0003995	3.7512114
chr7	123275000	123280000	chr7	123505000	123510000	0,0,0	2.8313875	0.96985847	1.7623956	1.0585489	1.5367618	2.5612829	0.5820389	3.5022151
chr7	115900000	115905000	chr7	116225000	116230000	0,0,0	4.1140265	0.99865997	2.7814732	1.1435618	2.776465	5.5992594	0.9333229	6.615759
chr7	129880000	129885000	chr7	130445000	130450000	0,0,0	2.3889132	0.98582244	1.4958061	1.994248	2.6454968	4.463116	0.9822534	6.2357807
chr7	129710000	129715000	chr7	130515000	130520000	0,0,0	3.5816197	0.9990013	2.4822364	1.733296	2.4473672	5.3690815	1.3494416	6.9097886
chr7	158830000	158835000	chr7	159105000	159110000	0,0,0	6.5299478	1.0	3.4555812	1.4082425	1.6182255	1.9051317	0.60979575	3.1569028
chr7	113720000	113725000	chr7	114175000	114180000	0,0,0	2.948318	0.981401	1.5612781	1.6996343	2.079522	2.4742746	0.8565501	3.985061
chr7	12675000	12680000	chr7	13300000	13305000	0,0,0	5.4512243	0.9999234	3.2036877	3.3624005	4.4248405	6.4894233	1.648819	9.478224
chr7	54840000	54845000	chr7	55320000	55325000	0,0,0	6.901925	0.9999872	3.8135026	3.9935334	5.8797536	7.7156243	1.7257158	11.265432
chr7	55700000	55705000	chr7	56030000	56035000	0,0,0	3.0337102	0.9757748	1.5247577	1.621985	2.0806985	2.2789853	0.7870651	3.7207496
